# Time, Target (V), Target (I), Prediction (V), Prediction (I)
5.455899241734274874e+00,8.089887640449437978e-01,7.037037037037036091e-01,8.008509278297424316e-01,7.130761742591857910e-01
1.257684258987113957e+01,8.764044943820226141e-01,6.111111111111110494e-01,8.798893094062805176e-01,6.064960360527038574e-01
1.405862712481432553e+01,9.775280898876405056e-01,7.777777777777776791e-01,9.806245565414428711e-01,7.660480141639709473e-01
1.468694565553228415e+01,8.764044943820226141e-01,5.925925925925925597e-01,8.953397274017333984e-01,6.162071228027343750e-01
5.031784233499651648e+00,7.640449438202248089e-01,7.592592592592591894e-01,7.727946043014526367e-01,7.469764947891235352e-01
8.052949168701836413e+00,8.426966292134832059e-01,6.111111111111110494e-01,8.452514410018920898e-01,6.179946064949035645e-01
1.488591319025963777e+01,8.651685393258428114e-01,5.555555555555554692e-01,8.730320930480957031e-01,5.902058482170104980e-01
1.173384856115787933e+01,9.662921348314607028e-01,7.777777777777776791e-01,9.691365361213684082e-01,7.735446691513061523e-01
4.733332931408622102e+00,7.078651685393259063e-01,7.037037037037036091e-01,7.104795575141906738e-01,7.037398815155029297e-01
6.398377037811211920e+00,7.528089887640450062e-01,4.814814814814814548e-01,7.468867301940917969e-01,5.776271224021911621e-01
1.085943860590871779e+01,8.539325842696630087e-01,6.296296296296296502e-01,8.535226583480834961e-01,6.099663376808166504e-01
7.099999397112933153e+00,8.651685393258428114e-01,7.592592592592591894e-01,8.691560626029968262e-01,7.414578795433044434e-01
1.393819940642671540e+01,9.662921348314607028e-01,9.074074074074073293e-01,9.838287830352783203e-01,7.835727930068969727e-01
1.552470369648956172e+01,9.101123595505619113e-01,6.851851851851850084e-01,9.178869724273681641e-01,7.035576701164245605e-01
5.628686837681712518e+00,7.977528089887641061e-01,6.481481481481481399e-01,7.901819944381713867e-01,6.705818176269531250e-01
5.304055596810766993e+00,8.089887640449437978e-01,7.222222222222220989e-01,8.001698255538940430e-01,7.390440702438354492e-01
1.104269817736812342e+01,8.764044943820226141e-01,6.296296296296296502e-01,8.749704360961914062e-01,6.542263627052307129e-01
5.576326960121883225e+00,7.977528089887641061e-01,7.222222222222220989e-01,7.944741845130920410e-01,6.843729615211486816e-01
4.518657433413319602e+00,6.516853932584270037e-01,6.296296296296296502e-01,6.576531529426574707e-01,6.463362574577331543e-01
1.411098700237415393e+01,9.662921348314607028e-01,7.407407407407405886e-01,9.767041206359863281e-01,7.541992068290710449e-01
1.483355331269980759e+01,8.764044943820226141e-01,6.111111111111110494e-01,8.779399394989013672e-01,5.952025055885314941e-01
6.314601233715483986e+00,7.415730337078652035e-01,5.740740740740739589e-01,7.413725852966308594e-01,5.664733052253723145e-01
1.228886326329207535e+01,9.101123595505619113e-01,6.481481481481481399e-01,9.178831577301025391e-01,6.575884222984313965e-01
4.623377188532979076e+00,6.853932584269663009e-01,6.296296296296296502e-01,6.829496026039123535e-01,6.753869652748107910e-01
4.194026192542374076e+00,5.955056179775282121e-01,6.111111111111110494e-01,5.984857082366943359e-01,5.915209650993347168e-01
1.023112007519075917e+01,8.651685393258428114e-01,6.296296296296296502e-01,8.837907314300537109e-01,6.264837384223937988e-01
1.392249144315876563e+01,9.887640449438203083e-01,7.777777777777776791e-01,9.836407899856567383e-01,7.847242951393127441e-01
1.354026433697200815e+01,9.438202247191012084e-01,7.592592592592591894e-01,9.442282915115356445e-01,7.506857514381408691e-01
6.571164633758650453e+00,7.640449438202248089e-01,5.925925925925925597e-01,7.695771455764770508e-01,6.156663298606872559e-01
1.043008760991811457e+01,8.539325842696630087e-01,5.925925925925925597e-01,8.598138689994812012e-01,5.953372120857238770e-01
9.985028650659559801e+00,9.213483146067416030e-01,7.037037037037036091e-01,9.209751486778259277e-01,6.905023455619812012e-01
3.314380249537232093e+00,5.617977528089888040e-01,6.851851851851850084e-01,5.504146218299865723e-01,6.953690052032470703e-01
1.370257995740748136e+01,9.662921348314607028e-01,7.777777777777776791e-01,9.679817557334899902e-01,7.780327200889587402e-01
5.089380098815465381e+00,7.752808988764045006e-01,7.777777777777776791e-01,7.812493443489074707e-01,7.494428753852844238e-01
1.008451241802323572e+01,8.988764044943821085e-01,6.666666666666666297e-01,9.060845971107482910e-01,6.621624827384948730e-01
4.675737066092809258e+00,7.078651685393259063e-01,6.666666666666666297e-01,6.960964202880859375e-01,6.895708441734313965e-01
3.047344873982099411e+00,4.831460674157303514e-01,6.851851851851850084e-01,4.812227487564086914e-01,6.848968863487243652e-01
1.328893692468482435e+01,8.988764044943821085e-01,7.037037037037036091e-01,9.011732935905456543e-01,6.818363070487976074e-01
1.014210828333905035e+01,8.988764044943821085e-01,6.481481481481481399e-01,8.971335291862487793e-01,6.469777226448059082e-01
6.492624817418906069e+00,7.528089887640450062e-01,5.925925925925925597e-01,7.574536204338073730e-01,5.957984328269958496e-01
6.183701539815910309e+00,7.415730337078652035e-01,5.925925925925925597e-01,7.399028539657592773e-01,5.606633424758911133e-01
1.440420231670920082e+01,9.438202247191012084e-01,6.851851851851850084e-01,9.368551969528198242e-01,6.751411557197570801e-01
3.906046865963309855e+00,5.730337078651686067e-01,5.925925925925925597e-01,5.695844888687133789e-01,5.808992385864257812e-01
8.005825278897988895e+00,8.539325842696630087e-01,6.111111111111110494e-01,8.511401414871215820e-01,6.277828216552734375e-01
9.534733703645022374e+00,9.550561797752809001e-01,7.777777777777776791e-01,9.456312060356140137e-01,7.685960531234741211e-01
1.406909910032629085e+01,9.775280898876405056e-01,7.777777777777776791e-01,9.799578189849853516e-01,7.638490796089172363e-01
9.628981483252715634e+00,9.438202247191012084e-01,7.777777777777776791e-01,9.477137327194213867e-01,7.628243565559387207e-01
1.195899603466514627e+01,9.662921348314607028e-01,7.407407407407405886e-01,9.610648155212402344e-01,7.402675747871398926e-01
6.927211801165493732e+00,8.314606741573034032e-01,6.851851851851850084e-01,8.404675126075744629e-01,7.148138284683227539e-01
7.853981633974482790e+00,8.764044943820226141e-01,6.481481481481481399e-01,8.703984022140502930e-01,6.632429957389831543e-01
4.110250388446646141e+00,5.842696629213484094e-01,5.740740740740739589e-01,5.877384543418884277e-01,5.851128101348876953e-01
2.822197400474831142e+00,3.370786516853932491e-01,5.740740740740739589e-01,3.454172015190124512e-01,5.795481204986572266e-01
1.385442360233098746e+01,9.662921348314607028e-01,7.592592592592591894e-01,9.812928438186645508e-01,7.868517041206359863e-01
5.686282702997526250e+00,7.865168539325843033e-01,6.851851851851850084e-01,7.846783995628356934e-01,6.550057530403137207e-01
1.457698991265663935e+01,8.988764044943821085e-01,6.481481481481481399e-01,9.105982780456542969e-01,6.365018486976623535e-01
6.607816548050531757e+00,7.640449438202248089e-01,6.296296296296296502e-01,7.760597467422485352e-01,6.264292001724243164e-01
