# Time, Target_Strain, Stress, Prediction_Strain
1.529906216243248629e+01,2.970222166720548618e-02,2.598860402545092110e-02,2.526617050170898438e-02
1.616723536307261355e+01,1.857739052923335077e-02,-2.741939103832663135e-02,2.528476715087890625e-02
3.112630968193638825e+00,3.724445947668117429e-02,9.303266952791709385e-03,3.767919540405273438e-02
2.164441804360872190e+00,1.090968366631391295e-01,3.829656953146277076e-01,9.845542907714843750e-02
6.533313394678935460e+00,3.242492109646871734e-02,3.788706401187842687e-02,1.649689674377441406e-02
1.194239250650129947e+01,1.389035502018737267e-02,-4.892388609982451647e-02,2.495670318603515625e-02
4.680943846769353378e+00,-1.306320057224624742e-02,-2.135265184205763223e-01,7.835626602172851562e-03
5.577122634526904932e+00,2.781242661662575166e-03,-1.163400645398878913e-01,1.146912574768066406e-02
1.327465829365873162e+01,3.292072483292618479e-02,4.900572526423223330e-02,2.515482902526855469e-02
9.445894454890977343e+00,2.785118720016283023e-02,-2.235354727676566733e-03,2.368497848510742188e-02
7.353477017403480254e+00,4.968579443841963927e-02,1.193096166643364681e-01,1.969528198242187500e-02
1.089418338867773528e+01,7.522349605452283150e-03,-9.132069005754674118e-02,2.463793754577636719e-02
1.729145964592918716e+01,1.089711570821250142e-02,-5.782735384454933125e-02,2.529811859130859375e-02
1.077816024204840950e+01,7.937303776014648093e-03,-9.059602897486486450e-02,2.458858489990234375e-02
6.653337339467893408e+00,3.577298234940379240e-02,5.437228764865167929e-02,1.703929901123046875e-02
1.390678440288057516e+01,3.760401308250266306e-02,7.000749313670223684e-02,2.520513534545898438e-02
7.813568805761152092e+00,5.231146439907280454e-02,1.278779950147663491e-01,2.100419998168945312e-02
1.221044598319663876e+01,1.763490704665721109e-02,-2.853763033470295765e-02,2.501058578491210938e-02
7.345475421084216805e+00,4.959162643460435227e-02,1.189130337330086551e-01,1.966953277587890625e-02
9.877980656131226667e+00,1.898550549265110021e-02,-4.432557335418784578e-02,2.406024932861328125e-02
8.041614300860171483e+00,5.161721671088992380e-02,1.221705665248536687e-01,2.154278755187988281e-02
8.137633456691338196e+00,5.095559706075253326e-02,1.179753100958671613e-01,2.174997329711914062e-02
4.216851260252050260e+00,-9.812053963664524314e-03,-2.086184914416532310e-01,9.056091308593750000e-03
5.525112258451690295e+00,1.313648187112437249e-03,-1.244361039396724156e-01,1.118278503417968750e-02
2.912591060212042393e+00,5.094136954850558840e-02,7.793929542506490560e-02,4.821991920471191406e-02
2.652539179835967431e+00,7.030191720025799618e-02,1.771097406737335289e-01,6.408810615539550781e-02
1.216643720344068846e+01,1.698888520342900499e-02,-3.200254949983332570e-02,2.500224113464355469e-02
1.545109249249849981e+01,2.778314568289452779e-02,1.644254262509046299e-02,2.527022361755371094e-02
1.775955303060612067e+01,1.176125727211085881e-02,-4.992401835405675670e-02,2.530145645141601562e-02
8.161638245649129431e+00,5.075779126728147128e-02,1.167713878684603079e-01,2.180004119873046875e-02
1.167833982796559233e+01,1.081834920861102223e-02,-6.643331212870418057e-02,2.489447593688964844e-02
1.004601417883576708e+01,1.599898844176361745e-02,-5.793749015207452085e-02,2.418160438537597656e-02
5.521111460292058126e+00,1.202587574950508831e-03,-1.250514803827438293e-01,1.116085052490234375e-02
5.113030048009601813e+00,-8.336567201575106889e-03,-1.800910913135516933e-01,9.096860885620117188e-03
1.432286741148229581e+01,3.771126133893082377e-02,6.861804498874764235e-02,2.522897720336914062e-02
1.630326250050010017e+01,1.703348400143861463e-02,-3.439535727108977703e-02,2.528715133666992188e-02
1.259052180836167167e+01,2.345005303846331435e-02,1.918017904243449591e-03,2.507305145263671875e-02
1.029006286657331515e+01,1.233505058948386468e-02,-7.398205860781602305e-02,2.433776855468750000e-02
2.716551950390078130e+00,6.540372946399300447e-02,1.517945804548821720e-01,5.998349189758300781e-02
1.785557218643728916e+01,1.222333964683880447e-02,-4.694361878780408531e-02,2.530193328857421875e-02
1.356271576115222999e+01,3.568623352782390734e-02,6.189694292903133443e-02,2.518010139465332031e-02
1.930386112022404532e+01,2.516366846204881602e-02,2.273317716619985968e-02,2.530765533447265625e-02
1.484297117223444751e+01,3.462608488362434178e-02,5.127613115591382609e-02,2.525186538696289062e-02
6.721440908181636198e-01,1.982299638785949558e-01,9.263863979718730546e-01,2.008669376373291016e-01
5.005008497699539483e+00,-1.012033301863202173e-02,-1.913066745707887040e-01,8.653640747070312500e-03
1.069014268253650712e+01,8.416919879905171431e-03,-8.921464231182231475e-02,2.454853057861328125e-02
6.201247147429485906e+00,2.228677317350252762e-02,-1.319839407485524398e-02,1.487040519714355469e-02
1.405081313662732612e+01,3.791794259380559806e-02,7.090506555726069915e-02,2.521419525146484375e-02
1.991598323864772979e+01,2.957758448431929699e-02,4.395864203635931056e-02,2.530884742736816406e-02
1.789958096619323769e+01,1.246422692795517984e-02,-4.544245689430076451e-02,2.530217170715332031e-02
5.589125029005800549e+00,3.125913579446637502e-03,-1.144478602170471149e-01,1.153564453125000000e-02
5.821171322264452996e+00,1.014018377356823430e-02,-7.657425231540077037e-02,1.282572746276855469e-02
3.908789801960392385e+00,-2.208953329932483722e-03,-1.775793391126495036e-01,1.252841949462890625e-02
7.889583970794158851e+00,5.222169544494442706e-02,1.266690750039252689e-01,2.119112014770507812e-02
1.471094483296659305e+01,3.571038462917552891e-02,5.709057508232703165e-02,2.524638175964355469e-02
1.043009080216043216e+01,1.064981624955602113e-02,-8.095132170966273799e-02,2.441740036010742188e-02
1.927985633126625231e+01,2.494353411169958346e-02,2.163625281228456418e-02,2.530741691589355469e-02
1.837567594718943909e+01,1.604611694335439376e-02,-2.483403229267523715e-02,2.530455589294433594e-02
1.589518108821764386e+01,2.195705013575488529e-02,-1.170959011138128850e-02,2.527999877929687500e-02
1.796368373674735119e+00,1.378553889229358342e-01,5.425759741522824253e-01,1.266243457794189453e-01
1.319864312862572575e+01,3.203871815294545566e-02,4.477577606858249015e-02,2.514719963073730469e-02
1.523104859371874298e+01,3.052736361849173186e-02,3.013845769549850298e-02,2.526426315307617188e-02
1.368282970594118853e+00,1.673765171386411010e-01,7.159075842538595857e-01,1.595311164855957031e-01
2.900588665733146776e+00,5.180001376865675522e-02,8.228595829988410992e-02,4.890179634094238281e-02
1.266653697339467932e+01,2.461796783843217540e-02,7.894734244087847630e-03,2.508401870727539062e-02
1.714743091218243620e+01,1.113012930616619212e-02,-5.781558654283470988e-02,2.529692649841308594e-02
4.881073754750950289e-01,2.016885325527935924e-01,9.607622114030039961e-01,2.066009044647216797e-01
8.537713272654530172e+00,4.614042271489954272e-02,9.079959201911699807e-02,2.250289916992187500e-02
1.966393295459091917e+01,2.808299905171435240e-02,3.698640479278985510e-02,2.530837059020996094e-02
8.309667777555510781e+00,4.926642618754589753e-02,1.080619955630953144e-01,2.209472656250000000e-02
1.193039011202240474e+01,1.373536917174927874e-02,-4.978601690271063085e-02,2.495431900024414062e-02
9.857976665333065824e+00,1.936252609887606502e-02,-4.258238703181858181e-02,2.404499053955078125e-02
2.560610822164433031e-01,2.028841040176249111e-01,9.891078900510602567e-01,2.090148925781250000e-01
1.520313300660132150e+00,1.575799467644468099e-01,6.569211768429366050e-01,1.480545997619628906e-01
5.273061974394878781e+00,-5.070305382812445583e-03,-1.606082837928926033e-01,9.851217269897460938e-03
1.025805648129625958e+01,1.276487463290992830e-02,-7.215206863322182196e-02,2.431821823120117188e-02
4.156839287857571286e+00,-8.681179532200822280e-03,-2.043886222804197073e-01,9.528398513793945312e-03
6.717350110022004550e+00,3.746569688001805121e-02,6.262184228974083944e-02,1.731824874877929688e-02
1.299860322064412799e+01,2.946671974953801731e-02,3.222647213135199085e-02,2.512598037719726562e-02
2.744557537507501532e+00,6.328517155783763837e-02,1.408918525116972797e-01,5.822587013244628906e-02
1.365073332066413236e+01,3.632870862514908650e-02,6.475884141849215514e-02,2.518701553344726562e-02
1.421484586117223436e+01,3.791723323218215702e-02,7.013684982445572702e-02,2.522373199462890625e-02
9.537912812562511888e+00,2.586633156237677644e-02,-1.183630670533047068e-02,2.377319335937500000e-02
1.296268603720744261e+00,1.716954817882298256e-01,7.425570077690029080e-01,1.647906303405761719e-01
1.733946922384476963e+01,1.087292194287098335e-02,-5.756564537906912887e-02,2.529859542846679688e-02
1.513903023604721021e+01,3.160146473952513135e-02,3.558573117682815867e-02,2.526164054870605469e-02
1.429086102620524024e+01,3.778904161395901795e-02,6.914994790727826968e-02,2.522754669189453125e-02
1.478295919983996853e+01,3.514170614643624679e-02,5.402323044560466969e-02,2.524948120117187500e-02
7.721550448089617547e+00,5.222465706040246847e-02,1.283736738622510976e-01,2.076721191406250000e-02
9.677940748149628902e+00,2.292635557455829920e-02,-2.588021431684198875e-02,2.389860153198242188e-02
3.904789003800760216e+00,-2.080782924069712880e-03,-1.770223054293808829e-01,1.259231567382812500e-02
1.281456650530106067e+01,2.684521547398882602e-02,1.917002294212250685e-02,2.510356903076171875e-02
3.000608619723944770e+00,4.476652408962125684e-02,4.682965051713802729e-02,4.338550567626953125e-02
1.194639330466093163e+01,1.394230101456994664e-02,-4.863532268046719120e-02,2.495765686035156250e-02
1.084217301260252064e+01,7.677784433636702932e-03,-9.114935522710464200e-02,2.461624145507812500e-02
1.972794572514503031e+01,2.851103861631054670e-02,3.901632498547268069e-02,2.530837059020996094e-02
1.672734710542108516e+01,1.316274495384112120e-02,-5.092172574407327623e-02,2.529263496398925781e-02
1.762752669133826799e+01,1.127638896122545864e-02,-5.331404542020157927e-02,2.530050277709960938e-02
3.896787407481496324e+00,-1.822184434920104401e-03,-1.758963006454133116e-01,1.272177696228027344e-02
1.585917390478095612e+01,2.242432257617643643e-02,-9.498292045954821738e-03,2.527928352355957031e-02
7.789564016803360857e+00,5.230961867217887029e-02,1.281106234601937788e-01,2.094364166259765625e-02
1.049410357271454330e+01,9.989402887923548580e-03,-8.355897277964910441e-02,2.445173263549804688e-02
1.397479797159431847e+01,3.778895043110053198e-02,7.061619749967172621e-02,2.520942687988281250e-02
4.176843278655731240e+00,-9.076850734012931188e-03,-2.058947924756170111e-01,9.361267089843750000e-03
1.640728325265052945e+01,1.594045133474664144e-02,-3.923242038475323323e-02,2.528858184814453125e-02
1.989197844968993678e+01,2.945809440471658380e-02,4.341589402391916874e-02,2.530860900878906250e-02
1.347469820164032761e+01,3.494516308862866127e-02,5.851531426271477238e-02,2.517294883728027344e-02
1.491098474094818904e+01,3.399859259899573605e-02,4.796784059143854861e-02,2.525424957275390625e-02
7.321560632126424828e-01,1.966391464345688678e-01,9.130221826399347318e-01,1.984031200408935547e-01
1.101420733346669323e+01,7.352370487530457410e-03,-9.077606581680329467e-02,2.468538284301757812e-02
1.336667665133026617e+01,3.390796938915219272e-02,5.368344683063436956e-02,2.516317367553710938e-02
6.573321376275254480e+00,3.356448837457187695e-02,4.352177437533674698e-02,1.668071746826171875e-02
1.340268383476695391e+01,3.426879446938924101e-02,5.537527301647564293e-02,2.516674995422363281e-02
1.791958495699139675e+01,1.257953769761266383e-02,-4.473332301442883852e-02,2.530217170715332031e-02
2.944597445489097964e+00,4.867069616438715607e-02,6.646869253482454165e-02,4.642748832702636719e-02
1.292258805561112212e+01,2.840867066183522249e-02,2.698620704889017827e-02,2.511692047119140625e-02
1.998399680736147133e+01,2.988839348226857151e-02,4.535118881506248339e-02,2.530908584594726562e-02
1.800459171834367100e-01,2.024900544175960160e-01,9.946059947915618649e-01,2.083823680877685547e-01
1.400289355871174424e+00,1.653879160346486132e-01,7.037823044159867703e-01,1.571519374847412109e-01
9.289863326665333432e+00,3.126307607345596429e-02,1.447876213108836504e-02,2.352428436279296875e-02
1.001400779355871151e+01,1.654131602460368056e-02,-5.549435412498825160e-02,2.415943145751953125e-02
1.200640527705541061e+01,1.473781223438008769e-02,-4.423945529060940851e-02,2.497053146362304688e-02
1.662332635327065233e+01,1.395948655215700773e-02,-4.769105314948664937e-02,2.529144287109375000e-02
4.208849663932785923e+00,-9.670988711419192807e-03,-2.081044228342906199e-01,9.114265441894531250e-03
8.825770740148028537e+00,4.104145786879148661e-02,6.388369193944933022e-02,2.294778823852539062e-02
1.213443081816363289e+01,1.652554969943431651e-02,-3.449961778985814742e-02,2.499628067016601562e-02
1.931186271654330966e+01,2.523646565381215678e-02,2.309533471282604680e-02,2.530765533447265625e-02
7.513508943788757222e+00,5.122242903726059726e-02,1.254536237579445546e-01,2.018690109252929688e-02
1.923584755151030379e+01,2.453351124453145848e-02,1.958613483314812151e-02,2.530717849731445312e-02
6.217250340068013692e+00,2.279523370244213032e-02,-1.059748271237827624e-02,1.495265960693359375e-02
9.633931968393678602e+00,2.383735360100031064e-02,-2.155219897039247975e-02,2.386021614074707031e-02
1.595119226245249067e+01,2.123728807254360307e-02,-1.509842166059837017e-02,2.528119087219238281e-02
1.583516911582316489e+01,2.273748726296381806e-02,-8.011475247192699142e-03,2.527880668640136719e-02
1.831166317663532794e+01,1.547771773570250087e-02,-2.797820359311151833e-02,2.530431747436523438e-02
6.821370862172433824e+00,4.006098465430635303e-02,7.514308946215729479e-02,1.775550842285156250e-02
1.827165519503900626e+01,1.513379204106646281e-02,-2.989695026636831135e-02,2.530431747436523438e-02
1.294259204640928118e+01,2.869080516720923235e-02,2.838757538659941390e-02,2.511930465698242188e-02
1.922384515703140551e+01,2.442032258989179638e-02,1.901862306140254116e-02,2.530717849731445312e-02
1.284266209241848422e+00,1.723936198698858002e-01,7.469092611505945278e-01,1.656532287597656250e-01
1.668342832566513501e+00,1.472717871603624884e-01,5.965477188126043773e-01,1.365976333618164062e-01
1.114623367273454591e+01,7.464923176229376622e-03,-8.870012550696090847e-02,2.473402023315429688e-02
5.833173716743348614e+00,1.051704394385077901e-02,-7.456934968492340277e-02,1.289224624633789062e-02
6.625331752350470005e+00,3.501122863967259802e-02,5.064046693843579638e-02,1.691484451293945312e-02
3.240746509301860590e-01,2.029064096483098878e-01,9.825876249270319995e-01,2.089502811431884766e-01
4.048817737547508955e+00,-6.219469689861201189e-03,-1.945747278257217439e-01,1.061391830444335938e-02
2.776563922784557104e+00,6.088372521506310586e-02,1.285675901527341125e-01,5.624699592590332031e-02
1.938787788157631553e+01,2.591252593139242721e-02,2.644415248332835505e-02,2.530765533447265625e-02
1.770754265453090781e+01,1.154886522362341683e-02,-5.136073373211239024e-02,2.530121803283691406e-02
1.691938541708341504e+01,1.198920948268383802e-02,-5.532807950160584937e-02,2.529478073120117188e-02
5.689144982996599431e+00,6.075605158883778945e-03,-9.838275243438877882e-02,1.209139823913574219e-02
8.449695713142627795e+00,4.745642386154996784e-02,9.796187557627390741e-02,2.235174179077148438e-02
1.455491370474094737e+01,3.674049416772057208e-02,6.279703341893207169e-02,2.524018287658691406e-02
1.542308690538107641e+01,2.814301957892789696e-02,1.822195522649858179e-02,2.526950836181640625e-02
1.557111643728745776e+01,2.621850217233157032e-02,8.761099947350137196e-03,2.527332305908203125e-02
1.601120423484696786e+01,2.047781208657217800e-02,-1.865036875101137859e-02,2.528238296508789062e-02
8.165639043808761599e+00,5.072359232321582700e-02,1.165648701581345204e-01,2.180862426757812500e-02
1.991198244048809585e+01,2.955802015471903355e-02,4.387002514447487650e-02,2.530884742736816406e-02
4.440985957191438405e-01,2.021903342777918722e-01,9.674520310466846462e-01,2.075126171112060547e-01
7.349476219243848085e+00,4.963891508490536619e-02,1.191123864197612958e-01,1.968264579772949219e-02
1.977195450490097883e+01,2.878682413629379822e-02,4.031227362809797904e-02,2.530837059020996094e-02
1.045409559111822340e+01,1.039388658901796436e-02,-8.197241792938361749e-02,2.443027496337890625e-02
1.858771824964993158e+01,1.805744654380503356e-02,-1.392618615298149218e-02,2.530527114868164062e-02
2.736555941188237639e+00,6.388886885251920944e-02,1.439957782812281151e-01,5.872535705566406250e-02
1.257851941388277695e+01,2.326477618605954367e-02,9.658132471011344122e-04,2.507138252258300781e-02
1.412682830166033199e+01,3.796486916601649053e-02,7.078351455756153043e-02,2.521848678588867188e-02
8.293664584916983884e+00,4.944941045619144493e-02,1.091057700954569942e-01,2.206420898437500000e-02
9.329871308261651563e+00,3.038596892483846901e-02,1.015707918276201847e-02,2.356672286987304688e-02
1.284657289057811624e+01,2.731494688091018475e-02,2.152714532700255451e-02,2.510762214660644531e-02
1.016603812362472503e+01,1.408838185018307376e-02,-6.641898824599364037e-02,2.426099777221679688e-02
5.293065965193038735e+00,-4.614743507546481549e-03,-1.579597646964671920e-01,9.951829910278320312e-03
4.468901544308861773e+00,-1.275256802457980232e-02,-2.171681536039171412e-01,7.935047149658203125e-03
4.401877975595119147e-02,2.008104672742504759e-01,9.996770891241815171e-01,2.052373886108398438e-01
1.156631747949589872e+01,9.763334042723781359e-03,-7.275433118630246498e-02,2.486515045166015625e-02
5.641135405081016074e+00,4.643367264918596415e-03,-1.061556513449754963e-01,1.182413101196289062e-02
1.976404290858171819e+00,1.240199697052605660e-01,4.649163545761906269e-01,1.126966476440429688e-01
1.201239447889577983e-02,2.002339397439327484e-01,9.999759505699949980e-01,2.040910720825195312e-01
1.690338222444488991e+01,1.207165405615001630e-02,-5.504042462817339276e-02,2.529430389404296875e-02
1.697139579315863145e+01,1.174107323687545446e-02,-5.616122954913813775e-02,2.529525756835937500e-02
1.338668064212842523e+01,3.411025172203929756e-02,5.463320756327579714e-02,2.516508102416992188e-02
5.085024460892178411e+00,-8.833616622997197965e-03,-1.831596063287708187e-01,8.975982666015625000e-03
1.845169111222244496e+01,1.674690507390996785e-02,-2.099811951688348999e-02,2.530479431152343750e-02
1.244649307461492249e+01,2.122194333541815858e-02,-9.608379330242248703e-03,2.505111694335937500e-02
1.033807244448889762e+01,1.172093785358480078e-02,-7.656373382736360311e-02,2.436566352844238281e-02
1.172243860772154589e+00,1.785933605147620173e-01,7.862047786765814505e-01,1.734709739685058594e-01
9.213848161632325784e+00,3.292677239114227827e-02,2.272331584298219534e-02,2.344012260437011719e-02
1.562712761152230456e+01,2.548021872576289315e-02,5.167145986674255911e-03,2.527451515197753906e-02
1.263052978995799158e+01,2.406612276789732441e-02,5.076205690028629154e-03,2.507901191711425781e-02
1.392678839367873600e+01,3.766520639408266202e-02,7.022092280271115261e-02,2.520632743835449219e-02
7.717549649929985378e+00,5.221596621195001564e-02,1.283707431854728409e-01,2.075648307800292969e-02
3.540716371274255092e+00,1.267733059281972441e-02,-1.097549316835150224e-01,2.086210250854492188e-02
8.805766749349869471e+00,4.142855351951540976e-02,6.589206135258793284e-02,2.291917800903320312e-02
5.765160148029605303e+00,8.396135390537184939e-03,-8.588926457583867524e-02,1.251482963562011719e-02
1.247049786357271373e+01,2.159320468891595679e-02,-7.676192955967487547e-03,2.505493164062500000e-02
7.209448283656731071e+00,4.774295947372786397e-02,1.108795288536090773e-01,1.921796798706054688e-02
4.592926287257451001e+00,-1.316404262699644168e-02,-2.161743412877858428e-01,7.800340652465820312e-03
1.554311085017003435e+01,2.658616734067198450e-02,1.055816644250979174e-02,2.527236938476562500e-02
1.841168313062612683e+01,1.637481558120446046e-02,-2.302961135371348750e-02,2.530479431152343750e-02
1.273855134026805302e+01,2.571129536096300461e-02,1.344982099964299113e-02,2.509379386901855469e-02
7.761648429685936712e-01,1.953321284244850520e-01,9.025760379575307191e-01,1.964311599731445312e-01
1.165433503900780110e+01,1.057851687617589187e-02,-6.785041156101019599e-02,2.488851547241210938e-02
1.386277562312462486e+01,3.744951840638754970e-02,6.943705439845393457e-02,2.520227432250976562e-02
2.796567913582716614e+00,5.939406663616067505e-02,1.209410855766948761e-01,5.502700805664062500e-02
8.121630264052809522e+00,5.108037158676986822e-02,1.187440679267449117e-01,2.171611785888671875e-02
1.572323676735347231e+00,1.540373278733809248e-01,6.360006202270181985e-01,1.440491676330566406e-01
6.301267101420283900e+00,2.544059604392889806e-02,2.869392561022925722e-03,1.537895202636718750e-02
5.809168927785556491e+00,9.764361635301033182e-03,-7.857638590115062494e-02,1.275920867919921875e-02
1.727945725145028888e+01,1.090733111889791163e-02,-5.787217399745808039e-02,2.529811859130859375e-02
1.511502544708941720e+01,3.187264848678117435e-02,3.696982021639540206e-02,2.526092529296875000e-02
1.695939339867973672e+01,1.179563280799028613e-02,-5.598281604870160993e-02,2.529501914978027344e-02
1.956791379875975068e+01,2.738451741769420966e-02,3.363410289641986101e-02,2.530813217163085938e-02
1.558711962992598465e+01,2.600790593171620202e-02,7.733932796139032090e-03,2.527356147766113281e-02
6.673341330266053362e+00,3.630934399021096270e-02,5.699284643756278440e-02,1.712703704833984375e-02
1.280355411082216566e-01,2.019954402723430076e-01,9.972700552759753423e-01,2.074964046478271484e-01
8.489703694738947704e+00,4.687430381626961351e-02,9.477871140885966994e-02,2.242136001586914062e-02
9.193844170834166718e+00,3.336305713099035897e-02,2.489563882483687360e-02,2.341723442077636719e-02
2.556520024004801162e+00,7.777503448366865357e-02,2.160201867581759971e-01,7.045412063598632812e-02
1.731546443488697662e+01,1.088168928741989339e-02,-5.771294536958068017e-02,2.529835700988769531e-02
1.323465031206241171e+01,3.246368621339679184e-02,4.681926941731692771e-02,2.515077590942382812e-02
6.953397201440287390e+00,4.304900950208767618e-02,8.933073178649826585e-02,1.828265190124511719e-02
1.584717151030205962e+01,2.258075398742037665e-02,-8.756077373836096758e-03,2.527904510498046875e-02
7.289464246849369999e+00,4.888680136965961598e-02,1.158997248646840700e-01,1.948738098144531250e-02
1.389478200840168043e+01,3.756458404899887249e-02,6.986567386130863866e-02,2.520418167114257812e-02
1.326265589917983512e+01,3.278532475870593599e-02,4.835924892832579175e-02,2.515339851379394531e-02
1.422684825565113087e+01,3.790232269255838782e-02,7.000716585501226552e-02,2.522420883178710938e-02
6.909388421684336201e+00,4.209315989258960444e-02,8.482263479327399602e-02,1.811027526855468750e-02
1.180636536907381462e+01,1.221440449197769285e-02,-5.835201821530899141e-02,2.492594718933105469e-02
9.261857739547910029e+00,3.187676545838113995e-02,1.751273338821908096e-02,2.349352836608886719e-02
1.420293346669333934e+00,1.641243253346382214e-01,6.961208336101963878e-01,1.556534767150878906e-01
7.693544860972194144e+00,5.215515853408564384e-02,1.283098521108355095e-01,2.069258689880371094e-02
4.601017883576715706e-01,2.020226064959875778e-01,9.650892989627843921e-01,2.072033882141113281e-01
1.670734311462292609e+01,1.330748387193148030e-02,-5.034527315180398199e-02,2.529239654541015625e-02
4.000808159631926486e+00,-4.948703101102014390e-03,-1.892943791051421576e-01,1.120233535766601562e-02
1.383877083416683362e+01,3.735377997697597596e-02,6.906749554439212124e-02,2.520060539245605469e-02
1.013003094018803729e+01,1.464041150317607620e-02,-6.399057265194323108e-02,2.423810958862304688e-02
7.921590356071214423e+00,5.214094807083513583e-02,1.259488759113692735e-01,2.126765251159667969e-02
9.353876097219442798e+00,2.985996675877533590e-02,7.573595472222019107e-03,2.359199523925781250e-02
2.564521620324065054e+00,7.714725041452275001e-02,2.127381629346615510e-01,6.991481781005859375e-02
3.008610216043208663e+00,4.421628523328402505e-02,4.407045898036066056e-02,4.296112060546875000e-02
6.869380440088017181e+00,4.118891964156484731e-02,8.053060815350872315e-02,1.795053482055664062e-02
1.869573979995999125e+01,1.913520136911445180e-02,-8.194931438144635941e-03,2.530574798583984375e-02
1.172634940588117658e+01,1.131938553414996163e-02,-6.350290699171659559e-02,2.490663528442382812e-02
8.533712474494898004e+00,4.620300744131800030e-02,9.113758384877999885e-02,2.249622344970703125e-02
3.632734728945789193e+00,8.379826829921721565e-03,-1.298287122042156294e-01,1.828289031982421875e-02
1.221444678135627093e+01,1.769410894678496993e-02,-2.822103810208965655e-02,2.501130104064941406e-02
5.401087515503100178e+00,-1.993451968118786777e-03,-1.429478397014036783e-01,1.051235198974609375e-02
1.288658087217443438e+01,2.789467227368086499e-02,2.442588464301279072e-02,2.511262893676757812e-02
1.777555622324464935e+01,1.183205417700705642e-02,-4.945633338486683794e-02,2.530145645141601562e-02
9.081821822364473107e+00,3.578356544996430522e-02,3.702699202896287539e-02,2.328515052795410156e-02
1.990798164232846545e+01,2.953831516987071026e-02,4.378067029415348699e-02,2.530884742736816406e-02
1.350270378875775101e+01,3.519137969213009809e-02,5.964657441740562477e-02,2.517509460449218750e-02
9.529911216243247551e+00,2.603758389063370871e-02,-1.101161250031390364e-02,2.376556396484375000e-02
1.344269181636327204e+01,3.465214209606437556e-02,5.716040573702380750e-02,2.517008781433105469e-02
1.237447870774154879e+01,2.011231972504418097e-02,-1.541207679864563945e-02,2.503919601440429688e-02
1.409482191638327642e+01,3.795509771369098839e-02,7.088444177052038997e-02,2.521681785583496094e-02
9.009807455491097627e+00,3.730964771313843853e-02,4.474712041302635751e-02,2.319502830505371094e-02
1.270254415683136529e+01,2.516659361576634169e-02,1.068707820915837381e-02,2.508902549743652344e-02
1.885577172634526733e+01,2.076160139165766916e-02,3.296478590703253169e-04,2.530622482299804688e-02
1.984405887177435490e+00,1.233926571648756715e-01,4.614358649488424780e-01,1.120829582214355469e-01
1.748349795759151704e+01,1.095881257366770889e-02,-5.600219213086386760e-02,2.529954910278320312e-02
3.656739517903580872e+00,7.320548893055056627e-03,-1.347273045441791384e-01,1.766705513000488281e-02
1.564322080416083338e+00,1.545881969043052806e-01,6.392411477527322194e-01,1.446671485900878906e-01
1.393879078815763073e+01,3.769920515937980054e-02,7.033521838721180919e-02,2.520728111267089844e-02
4.780963800760151372e+00,-1.257101866941673363e-02,-2.086712449277776382e-01,7.986068725585937500e-03
1.685137184836967350e+01,1.235916973471323788e-02,-5.400460137966339030e-02,2.529382705688476562e-02
1.419484187037407530e+01,3.793761301880199666e-02,7.033098863472184159e-02,2.522230148315429688e-02
3.692746701340268167e+00,5.780315121314993920e-03,-1.418106295958177221e-01,1.678657531738281250e-02
1.780756260852170314e+01,1.198118475368842306e-02,-4.848566801033067641e-02,2.530169486999511719e-02
1.481896638327665450e+01,3.483674168574951713e-02,5.239501620687909977e-02,2.525091171264648438e-02
1.673934949989997989e+01,1.307788242596658046e-02,-5.125717839797670761e-02,2.529287338256835938e-02
1.051410756351270237e+01,9.797608003594693304e-03,-8.429785038416820475e-02,2.446222305297851562e-02
7.941594346869373489e+00,5.207772874065058621e-02,1.254363314422959619e-01,2.131462097167968750e-02
7.837573594718943326e+00,5.229875215738599703e-02,1.275733336421426278e-01,2.106404304504394531e-02
1.058612193038607785e+01,9.165611173678367418e-03,-8.665486632849904447e-02,2.449870109558105469e-02
1.154231269053810749e+01,9.559245750189682145e-03,-7.400811279946342691e-02,2.485847473144531250e-02
7.602516503300660311e-02,2.013180401715320145e-01,9.990369740618546546e-01,2.062227725982666016e-01
7.929591952390477871e+00,5.211683209770712200e-02,1.257495855273459695e-01,2.128648757934570312e-02
7.909587961592317917e+00,5.217418176090093951e-02,1.262334234527484611e-01,2.123904228210449219e-02
1.448289933786757366e+01,3.711638903680397616e-02,6.496126805459766229e-02,2.523684501647949219e-02
9.585922390478096133e+00,2.484541919907290453e-02,-1.673786910984087842e-02,2.381730079650878906e-02
1.108231090218043668e+00,1.818666304549084733e-01,8.075127349735282678e-01,1.777224540710449219e-01
4.428893562712541865e+00,-1.247717945678827878e-02,-2.167773005176682199e-01,8.031129837036132812e-03
1.552319685937187499e+00,1.554105670908262626e-01,6.440872461935222004e-01,1.455931663513183594e-01
3.596727545509101898e+00,1.001698426694513921e-02,-1.222176193218452445e-01,1.925015449523925781e-02
1.748358795759151985e+00,1.414344139098673570e-01,5.629720639175946895e-01,1.303634643554687500e-01
1.869173900180036085e+01,1.909487533205528331e-02,-8.408133254621103642e-03,2.530574798583984375e-02
7.985603126625324677e+00,5.190450819151615214e-02,1.241422061366899976e-01,2.141666412353515625e-02
1.786357378275654995e+01,1.226580989991854498e-02,-4.667681209252366736e-02,2.530193328857421875e-02
7.153437109421884266e+00,4.684823003514571038e-02,1.068704833591755804e-01,1.902294158935546875e-02
