# Time, Target_Strain, Stress, Prediction_Strain
1.421484586117223436e+01,5.056119292465643955e-02,7.013684982445572702e-02,5.076072365045547485e-02
1.752350593918783872e+01,2.032566541982250286e-02,-5.536556570862221499e-02,2.023842185735702515e-02
1.618323855571114223e+01,3.020408041655586739e-02,-2.827513415652610496e-02,3.003480285406112671e-02
1.890378130426085335e+01,2.868123840365621735e-02,2.867088429289778046e-03,2.897361665964126587e-02
8.773760364072813900e+00,6.237112152494661554e-02,6.906915157896613422e-02,6.327993422746658325e-02
2.216452180436087271e+00,1.361531025669544259e-01,3.603530470777480677e-01,1.363302469253540039e-01
8.361768153630725342e-01,2.089625825831961103e-01,8.874747981653214879e-01,2.092401981353759766e-01
5.413089909981995795e+00,1.958400599740056647e-02,-1.412114819640151453e-01,1.989933103322982788e-02
1.921984435887177511e+01,3.165976664140279784e-02,1.882868186519719156e-02,3.198240697383880615e-02
3.880874214842968684e-01,2.102116575762531803e-01,9.750863818293826757e-01,2.103604376316070557e-01
1.414683229245849105e+01,5.057873106125765350e-02,7.068390083261062717e-02,5.078955739736557007e-02
1.487497755751150130e+01,4.714306806209433987e-02,4.974414648534915273e-02,4.723540693521499634e-02
9.321869711942389003e+00,5.058455290176372410e-02,1.101996844493735236e-02,5.115326493978500366e-02
4.516911122224444242e+00,1.300655646304355040e-02,-2.171738469230173052e-01,1.307754963636398315e-02
5.873181698339667633e+00,3.147477746906002238e-02,-6.786996524162527966e-02,3.210004419088363647e-02
1.270654495499099745e+01,3.775602767653818415e-02,1.099557337576829302e-02,3.802462667226791382e-02
9.409887271454291380e+00,4.854988191782183549e-02,1.582392923495827943e-03,4.905114322900772095e-02
1.142228874574914954e+01,2.345417442082742276e-02,-7.969773027860704850e-02,2.376621961593627930e-02
1.405081313662732612e+01,5.049126262854319869e-02,7.090506555726069915e-02,5.072336643934249878e-02
2.728554344868973747e+00,9.728360753204429168e-02,1.471086624323195147e-01,9.737171977758407593e-02
1.157831987397479523e+01,2.425657295472871677e-02,-7.211364525182617502e-02,2.455683797597885132e-02
1.154631348869773966e+01,2.406122214718575680e-02,-7.380173065794985721e-02,2.436486631631851196e-02
1.546709568513702671e+01,4.018740619015614968e-02,1.542275666031079316e-02,4.007672518491744995e-02
1.715943330666133093e+01,2.111956898282474349e-02,-5.786257881204100867e-02,2.081065624952316284e-02
1.889978050610121940e+01,2.864311564369692586e-02,2.656299203178225533e-03,2.893605083227157593e-02
1.481896638327665450e+01,4.764225976383906769e-02,5.239501620687909977e-02,4.775391519069671631e-02
1.877975656131226145e+01,2.750617393814791534e-02,-3.713716804401108809e-03,2.782107144594192505e-02
8.285662988597719547e+00,6.965463715359682118e-02,1.096186942194582320e-01,7.059731334447860718e-02
8.805766749349869471e+00,6.175979131131004163e-02,6.589206135258793284e-02,6.265638023614883423e-02
1.156631747949589872e+01,2.418151206486507387e-02,-7.275433118630246498e-02,2.448309212923049927e-02
8.149635851170232925e+00,7.084933641613888611e-02,1.173809171402499657e-01,7.176060229539871216e-02
1.645929362872574586e+01,2.678891249702164412e-02,-4.147271335596035280e-02,2.653295546770095825e-02
7.045415559111821935e+00,6.367824589172643712e-02,9.801214584649585448e-02,6.450574845075607300e-02
1.649530081216243360e+01,2.638274397903450641e-02,-4.295022006188301683e-02,2.611399441957473755e-02
1.368674050410082010e+01,4.898653144053977115e-02,6.577618204973108285e-02,4.933322221040725708e-02
7.993604722944589014e+00,7.169207177278497101e-02,1.238825980939509686e-01,7.255815714597702026e-02
3.640736325265053086e+00,3.889048735715699978e-02,-1.314772126693969645e-01,3.889570385217666626e-02
7.249456265253050091e+00,6.727704114443799899e-02,1.134942990404347180e-01,6.806059926748275757e-02
5.885184092818563251e+00,3.182407475487747384e-02,-6.585631919808258850e-02,3.245787322521209717e-02
1.751550434286857438e+01,2.032647220426830881e-02,-5.549977836263510905e-02,2.023314684629440308e-02
4.152838489697939117e+00,1.956040098374217662e-02,-2.040757907280074390e-01,1.957431435585021973e-02
8.209647823564711899e+00,7.037328315656782296e-02,1.141845228725892475e-01,7.129973918199539185e-02
4.360969993998800032e-01,2.107408390623036198e-01,9.686032788034166785e-01,2.109179198741912842e-01
1.347869899979995978e+01,4.734582583332491712e-02,5.868004285721364205e-02,4.773937165737152100e-02
6.285263908781756115e+00,4.383952327731793774e-02,3.307100760669826923e-04,4.470049589872360229e-02
7.433492980596119182e+00,6.967924851270579367e-02,1.228076195357385020e-01,7.044500857591629028e-02
5.245056387277455379e+00,1.632489038299955730e-02,-1.642414258166083885e-01,1.655984669923782349e-02
1.375075327465493125e+01,4.938177549417432921e-02,6.736115272359959050e-02,4.970838129520416260e-02
1.133027038807761500e+01,2.316512456611963255e-02,-8.336166273635191304e-02,2.347799390554428101e-02
8.205647025405081507e+00,7.040756206481579849e-02,1.144090585966500151e-01,7.133305817842483521e-02
2.696547959591918620e+00,9.968249767018408369e-02,1.596479007980537712e-01,9.977123886346817017e-02
1.474295121824364863e+01,4.826380296436705297e-02,5.575924151728883088e-02,4.839771240949630737e-02
1.467893844768953748e+01,4.873484992999710386e-02,5.836910780562670070e-02,4.888357967138290405e-02
6.137234376875374764e+00,3.936109363806822303e-02,-2.369688143878275963e-02,4.015544801950454712e-02
4.864980562112422469e+00,1.211507968009600811e-02,-2.031622663604563950e-01,1.224357634782791138e-02
1.830366158031606361e+01,2.342599288441016281e-02,-2.836496164354000010e-02,2.378518879413604736e-02
1.402280754950990271e+01,5.044102406667849703e-02,7.084658936199222934e-02,5.068049579858779907e-02
7.081422742548509675e+00,6.438079626432557934e-02,1.011275576512662283e-01,6.519944220781326294e-02
1.305061359671934440e+01,4.253013656567983247e-02,3.567177190054419272e-02,4.289219528436660767e-02
1.243849147829565815e+01,3.388256592386162946e-02,-1.025292214947341740e-02,3.410246968269348145e-02
7.881672374474895104e-01,2.097459743435668156e-01,8.996340688484339987e-01,2.100184261798858643e-01
1.323064951390277955e+01,4.475690182733416123e-02,4.659571139312146393e-02,4.515221714973449707e-02
1.859972064412882631e+01,2.585456565859822753e-02,-1.329290685949984646e-02,2.620511502027511597e-02
2.684545565113022558e+00,1.005849795614765507e-01,1.643854428316113281e-01,1.006740704178810120e-01
1.860772224044809064e+01,2.592588538160078837e-02,-1.287010558238235215e-02,2.627510577440261841e-02
7.369480210042008039e+00,6.893842121086590780e-02,1.200772991110252014e-01,6.970737129449844360e-02
1.890778210242048374e+01,2.871936833016408563e-02,3.077742569422464974e-03,2.901115268468856812e-02
9.453896051210241680e+00,4.753178566227728163e-02,-3.079574364340557143e-03,4.799977689981460571e-02
1.511902624524904937e+01,4.460238261870974608e-02,3.674029191213115664e-02,4.459502547979354858e-02
4.280954030806161659e-01,2.106638734509336808e-01,9.697343887013254449e-01,2.108365595340728760e-01
1.112231888377675615e+00,2.016320074947956231e-01,8.062067795527092517e-01,2.019531130790710449e-01
1.196639729545909248e+01,2.772688673918055624e-02,-4.718382971843226859e-02,2.796791493892669678e-02
3.148638151630326121e+00,6.744441788758848144e-02,-2.237614934698006243e-03,6.751773506402969360e-02
1.807961688337667638e+01,2.195963129765987620e-02,-3.850145037199248499e-02,2.225293964147567749e-02
1.051010676535307020e+01,2.727326476784130982e-02,-8.415298811085483721e-02,2.743303030729293823e-02
1.319864312862572575e+01,4.437984955373430740e-02,4.477577606858249015e-02,4.477103054523468018e-02
8.077621484296859222e+00,7.131051494106943611e-02,1.207158153213332280e-01,7.220154255628585815e-02
1.096228695739147829e+00,2.021831054975357367e-01,8.114094995801467425e-01,2.025007903575897217e-01
1.009002295859171738e+01,3.385865716603453368e-02,-6.117447994309305193e-02,3.400500118732452393e-02
1.304270200040008154e+00,1.938991164485507346e-01,7.396409657945736127e-01,1.942641437053680420e-01
8.721839987997599408e-01,2.082766891828543299e-01,8.779516873712025493e-01,2.085582911968231201e-01
4.084824920984196694e+00,2.145187146529947686e-02,-1.981627724192382423e-01,2.145764976739883423e-02
1.555511324464892908e+01,3.897484335012668666e-02,9.788134612675502763e-03,3.885409981012344360e-02
1.951190262452490387e+01,3.416872161548123454e-02,3.151763572285112142e-02,3.476982563734054565e-02
1.173835180036007131e+01,2.545484600565706135e-02,-6.275096213489336772e-02,2.573297917842864990e-02
1.276264612922584529e+00,1.951510711319675573e-01,7.497960667057889106e-01,1.955099701881408691e-01
8.477701300260051198e+00,6.730045315642441128e-02,9.574665886766640932e-02,6.826218217611312866e-02
5.173042020404080787e+00,1.516656236560004478e-02,-1.731596973437971032e-01,1.537418365478515625e-02
8.881871914382876154e-01,2.079450795525599194e-01,8.736102876571687492e-01,2.082285284996032715e-01
5.645136203240648243e+00,2.514807781718347846e-02,-1.055119804013263246e-01,2.560954540967941284e-02
4.608929479895978787e+00,1.228133380115481454e-02,-2.158099494430244514e-01,1.236712187528610229e-02
1.196248649729946045e+00,1.984983680076589097e-01,7.779931040198578840e-01,1.988387107849121094e-01
1.002200938987797585e+01,3.515504647763123547e-02,-5.611203205780322667e-02,3.531581908464431763e-02
1.953990821164232727e+01,3.438789523190910469e-02,3.259016563218261608e-02,3.503461927175521851e-02
5.145036433286657385e+00,1.475825913694761571e-02,-1.764533510012132322e-01,1.495627313852310181e-02
1.633926968393678791e+01,2.821307641604742233e-02,-3.612155783953900634e-02,2.799877524375915527e-02
1.964792976195239049e+01,3.518911637073363075e-02,3.645280674838740492e-02,3.604951500892639160e-02
2.708550354070814237e+00,9.878155503276381255e-02,1.549294494028299607e-01,9.887003153562545776e-02
1.686337424284856823e+01,2.289735460951392021e-02,-5.425728382545164791e-02,2.253922075033187866e-02
9.133832198439687744e+00,5.486595623441975489e-02,3.140613510411710552e-02,5.557498335838317871e-02
7.745555237047409669e+00,7.179345897770922358e-02,1.283481408759373499e-01,7.259195297956466675e-02
1.363873092618523764e+01,4.865528490304016351e-02,6.439978231108527129e-02,4.901572316884994507e-02
1.665933353670734007e+01,2.467099980904918777e-02,-4.887421224033223349e-02,2.434897422790527344e-02
3.340676463292658660e+00,5.529583769663715120e-02,-5.920097986819533586e-02,5.534440279006958008e-02
9.293864124824965600e+00,5.122969767753177139e-02,1.404584912275576476e-02,5.181989818811416626e-02
9.901985445089017901e+00,3.756826085918668623e-02,-4.638468048337068828e-02,3.776752203702926636e-02
1.040307521504300892e-01,2.037672642252383592e-01,9.981972428854171131e-01,2.036929130554199219e-01
1.337867904580916090e+01,4.637767620230814902e-02,5.425624611580476264e-02,4.677949100732803345e-02
7.585523310662131813e+00,7.102238991370601884e-02,1.271080352698082672e-01,7.179444283246994019e-02
1.223445077215443000e+01,3.104956717326701199e-02,-2.663451659486206977e-02,3.126323968172073364e-02
5.309069157831565633e+00,1.747895405510707656e-02,-1.558099078375320135e-01,1.774171739816665649e-02
6.185243954790958121e+00,4.081675025807179891e-02,-1.580937539599170868e-02,4.163550585508346558e-02
7.833572796559312046e+00,7.193612972181123721e-02,1.276290873744658494e-01,7.275613397359848022e-02
1.089818418683736745e+01,2.380104333441235287e-02,-9.132359247289913162e-02,2.405400574207305908e-02
7.829571998399679877e+00,7.193394879564168898e-02,1.276828541639098702e-01,7.275288552045822144e-02
1.021404770154030750e+01,3.164524488989395312e-02,-6.949635582870646033e-02,3.177849203348159790e-02
6.029212826565312433e+00,3.609663136648089132e-02,-4.167226967793893899e-02,3.682783991098403931e-02
1.041008681136227310e+01,2.859522905585554220e-02,-8.006108093849959029e-02,2.873854339122772217e-02
9.729951124224845316e+00,4.125738097026565576e-02,-3.087973806902670829e-02,4.153948277235031128e-02
9.345874500900180237e+00,5.003042520392525505e-02,8.433840307024645030e-03,5.058065801858901978e-02
9.709947133426684474e+00,4.170046135469540616e-02,-2.897233032450682866e-02,4.199410229921340942e-02
1.632326649129825924e+01,2.841053638793644698e-02,-3.536094695540466931e-02,2.820149809122085571e-02
1.881176294658931880e+01,2.780761873337189716e-02,-2.008529398605604036e-03,2.811601758003234863e-02
1.844377951590318254e+00,1.628638211080931097e-01,5.220239073089623094e-01,1.631971895694732666e-01
1.643128804160832246e+01,2.711180456497308544e-02,-4.028172381375425687e-02,2.686578780412673950e-02
1.256651701940388044e+01,3.572696096907623797e-02,1.165040750419582342e-05,3.596495836973190308e-02
7.805567209441887755e+00,7.191227776316694298e-02,1.279635705967217818e-01,7.272502034902572632e-02
1.507901826365273124e+01,4.505611474765358615e-02,3.901394337487738145e-02,4.506543278694152832e-02
1.724345006801360114e+01,2.079822426482347275e-02,-5.795688678796160481e-02,2.052722126245498657e-02
9.129831400280055576e+00,5.495531753433041677e-02,3.183943995518978554e-02,5.566714704036712646e-02
4.076823324664932358e+00,2.168827167525289035e-02,-1.973929133918819190e-01,2.169320732355117798e-02
1.631926569313862885e+01,2.846016122611949584e-02,-3.516913781141222523e-02,2.825240790843963623e-02
1.877575576315263106e+01,2.746861427258795452e-02,-3.927042187485169263e-03,2.778429538011550903e-02
1.010602615123024606e+01,3.356178787313851553e-02,-6.231560094634500807e-02,3.370551019906997681e-02
9.429891262252450446e+00,4.808699279247335978e-02,-5.422415867753216379e-04,4.857307672500610352e-02
8.241744208841768060e-01,2.091725509545975803e-01,8.905728094985405630e-01,2.094488441944122314e-01
1.755951312262452646e+01,2.033112614757082159e-02,-5.471945133607535039e-02,2.027153968811035156e-02
4.168841682336466903e+00,1.914604809127956608e-02,-2.053039094308088952e-01,1.916208863258361816e-02
2.712551152230446405e+00,9.848159581467791357e-02,1.533609304626035730e-01,9.856996685266494751e-02
7.985603126625324677e+00,7.171944369250443652e-02,1.241422061366899976e-01,7.258311659097671509e-02
6.133233578715742595e+00,3.923981039092411249e-02,-2.435752705051132116e-02,4.003203660249710083e-02
1.403881074214842961e+01,5.047109636000635113e-02,7.088683973742386513e-02,5.070628225803375244e-02
2.844577491498299970e+00,8.870139280187333553e-02,1.028860597998386417e-01,8.878841251134872437e-02
1.093819216843368736e+01,2.359915152869918042e-02,-9.127231287638162827e-02,2.386128902435302734e-02
1.562312681336267239e+01,3.802246312815893425e-02,5.423672720479688104e-03,3.789754211902618408e-02
3.104629371874374932e+00,7.038314775879694896e-02,1.190314875174887030e-02,7.046043127775192261e-02
1.508701985997199380e+01,4.496644098845992144e-02,3.856313086915739985e-02,4.497239738702774048e-02
1.974394891778355543e+01,3.583652808157744563e-02,3.949712635679306083e-02,3.694159537553787231e-02
4.020812150430085552e+00,2.342464508604547024e-02,-1.915636236884314669e-01,2.342430502176284790e-02
3.704749095819163784e+00,3.584920333644858736e-02,-1.441009486332895384e-01,3.584834933280944824e-02
5.789164936987397425e+00,2.906913226406693251e-02,-8.190635178890039170e-02,2.963376790285110474e-02
1.062612991198239598e+01,2.595275263033736124e-02,-8.775802025484089053e-02,2.613791823387145996e-02
9.361877693538707135e+00,4.966057257655109858e-02,6.714336653304057989e-03,5.019856989383697510e-02
6.733353302660531448e+00,5.652280966734052337e-02,6.462111513511610561e-02,5.742119252681732178e-02
1.361872693538707679e+01,4.850864699323309548e-02,6.377932810308951928e-02,4.887438565492630005e-02
5.405088313662732347e+00,1.941258658572198037e-02,-1.423704732701655817e-01,1.972355693578720093e-02
9.417888867773553940e+00,4.836471465491587463e-02,7.314843698420836265e-04,4.885988682508468628e-02
1.716343410482096488e+01,2.110239428455740196e-02,-5.787637699632285776e-02,2.079505473375320435e-02
6.402277055411081941e-02,2.024065642442399726e-01,9.993169874706444578e-01,2.023018598556518555e-01
1.037407962792558536e+01,2.911112960056139176e-02,-7.836927488865341740e-02,2.925015240907669067e-02
2.960690638127625451e-01,2.087445399260593193e-01,9.854544158546243438e-01,2.088280320167541504e-01
8.413688529705941832e+00,6.816695667410893611e-02,1.007181053312552477e-01,6.912636011838912964e-02
5.281063570714142230e+00,1.696015358325969613e-02,-1.595541234673467090e-01,1.721032708883285522e-02
2.804569509901980506e+00,9.163832806990165891e-02,1.179072839220311059e-01,9.172563999891281128e-02
6.865379641928385013e+00,5.976839593372368364e-02,8.009143319965578156e-02,6.064066290855407715e-02
1.320363392678535752e-01,2.046536950053384762e-01,9.970969325529920324e-01,2.046018540859222412e-01
1.128226081016203253e+01,2.307119491462661376e-02,-8.501718988915347996e-02,2.338251471519470215e-02
1.428285942988597768e+01,5.047798481026710693e-02,6.927223600454700259e-02,5.066919326782226562e-02
9.081821822364473107e+00,5.601988938923957440e-02,3.702699202896287539e-02,5.676484853029251099e-02
1.499500150230045925e+01,4.596359043807884959e-02,4.361966878308297380e-02,4.600837081670761108e-02
6.829372458491698161e+00,5.891261073469966636e-02,7.605865598893910007e-02,5.979295074939727783e-02
4.808969387877575663e+00,1.192771161630606924e-02,-2.069756857122323213e-01,1.204614341259002686e-02
2.912591060212042393e+00,8.377208832642166203e-02,7.793929542506490560e-02,8.385831862688064575e-02
4.368881590318062891e+00,1.495126006924529793e-02,-2.155195054775903563e-01,1.499804109334945679e-02
1.300660481696339232e+01,4.195067839573540791e-02,3.276422668138537914e-02,4.230165481567382812e-02
1.375475407281456341e+01,4.940468615674420416e-02,6.745063895477876326e-02,4.972997307777404785e-02
5.765160148029605303e+00,2.839615272548434710e-02,-8.588926457583867524e-02,2.894335240125656128e-02
1.472303722744549015e+00,1.855663852543463777e-01,6.759159186316919810e-01,1.859572827816009521e-01
5.677142588517702926e+00,2.599350169297548474e-02,-1.003355819079623512e-01,2.647742629051208496e-02
1.279856331266253200e+01,3.907589131334388011e-02,1.797951260668519124e-02,3.936896473169326782e-02
7.177441898379675500e+00,6.611485714852061157e-02,1.086381276876292740e-01,6.691182404756546021e-02
1.075415545309061827e+01,2.477219446362222133e-02,-9.029065469845391767e-02,2.498935908079147339e-02
1.392287759551910531e+00,1.897048126544719771e-01,7.068291754280175976e-01,1.900862753391265869e-01
3.680744306861372550e+00,3.696971952693578478e-02,-1.394848784849705703e-01,3.697095066308975220e-02
3.484705197039407842e+00,4.699666839247690353e-02,-9.654183577695012175e-02,4.702282696962356567e-02
1.100620573714742889e+01,2.332377313064082358e-02,-9.085269806444168372e-02,2.360022813081741333e-02
7.901586365273054469e+00,7.191098957034230965e-02,1.264134899721773286e-01,7.274983078241348267e-02
1.814763045209041792e+01,2.236366900244846079e-02,-3.557980608544400458e-02,2.268420904874801636e-02
9.990003004600920278e+00,3.578363517758659240e-02,-5.361418526697395159e-02,3.595308959484100342e-02
2.480594858971794381e-01,2.077426198873607022e-01,9.897759221599020663e-01,2.077876627445220947e-01
1.586717550110022046e+01,3.455974990978227801e-02,-9.991724886580868187e-03,3.443012386560440063e-02
1.603920982196439127e+01,3.214970812130424349e-02,-2.027668899009450743e-02,3.200704604387283325e-02
9.197844968993798886e+00,5.342443564509480325e-02,2.446118779943244961e-02,5.408707261085510254e-02
1.339068144028805740e+01,4.649954638363662518e-02,5.482020965473673874e-02,4.690091311931610107e-02
6.105227991598319193e+00,3.839128754654308473e-02,-2.899474341984153644e-02,3.916805982589721680e-02
7.277461852370473494e+00,6.769592537007146360e-02,1.152001673769052353e-01,6.847514957189559937e-02
3.592726747349470173e+00,4.128187157285040376e-02,-1.213525203201673563e-01,4.129276424646377563e-02
1.945989224844969101e+01,3.375025668754494390e-02,2.945253190837478566e-02,3.427652269601821899e-02
3.292666885377075747e+00,5.822324490097158245e-02,-4.570769549635023826e-02,5.827888846397399902e-02
9.045814638927785367e+00,5.680796744425120615e-02,4.089820084691621338e-02,5.757676064968109131e-02
2.512511244248849973e+00,1.136441158363042658e-01,2.341889073369786967e-01,1.137458607554435730e-01
1.668733912382476348e+01,2.440310596905836960e-02,-4.974726888705392064e-02,2.407360076904296875e-02
5.581123432686537100e+00,2.350849406743404924e-02,-1.157102746636892582e-01,2.392630279064178467e-02
8.193644630926185002e+00,7.050823618235219081e-02,1.150729669919110659e-01,7.143083959817886353e-02
1.438688018203640695e+01,5.022503767282482379e-02,6.735187302271403165e-02,5.040729790925979614e-02
4.924992534506901443e+00,1.244779486190988882e-02,-1.984743848991656068e-01,1.258809119462966919e-02
1.123425123224644828e+01,2.301723205047878640e-02,-8.649010942035514904e-02,2.332559227943420410e-02
6.873381238247649350e+00,5.995541399301118624e-02,8.096798359308124415e-02,6.082583963871002197e-02
1.296259603720744202e+01,4.135971243594538382e-02,2.977327686294510209e-02,4.169891029596328735e-02
7.961688337667532922e-01,2.096258980325191590e-01,8.976508540506593636e-01,2.098992168903350830e-01
1.713942931586317187e+01,2.120823908575719674e-02,-5.777959177386531725e-02,2.089180052280426025e-02
9.785962298459692121e+00,4.003090656503432987e-02,-3.611115525086409928e-02,4.028268903493881226e-02
7.141434714942988649e+00,6.548881403042416949e-02,1.059589957038979680e-01,6.629344075918197632e-02
5.277062772554510950e+00,1.688778443155253273e-02,-1.600820851910993436e-01,1.713623106479644775e-02
1.781556420484096748e+01,2.078641235781653052e-02,-4.823575357048524859e-02,2.092280238866806030e-02
3.276663692738547962e+00,5.921596119121547153e-02,-4.109689491575587578e-02,5.927389115095138550e-02
1.965993215643128522e+01,3.527352908247172181e-02,3.685396931715363700e-02,3.616159409284591675e-02
7.949595943188637825e+00,7.182305591782583987e-02,1.252179910026759435e-01,7.267599552869796753e-02
1.045809638927785556e+01,2.793999629494237080e-02,-8.213757297127269319e-02,2.809045463800430298e-02
4.921081736347269753e-01,2.111541074941015173e-01,9.601241701586905597e-01,2.113587260246276855e-01
1.374275167833566691e+01,4.933531675563085361e-02,6.717878921345062093e-02,4.966451227664947510e-02
4.356879195839167274e+00,1.515178266166755661e-02,-2.151698793228018769e-01,1.519656926393508911e-02
3.612730738147629683e+00,4.027411501369165814e-02,-1.256392199869358628e-01,4.028254747390747070e-02
1.332275787157431557e+00,1.926067175158942546e-01,7.293449244298708667e-01,1.929774880409240723e-01
9.381881684336867977e+00,4.919792053278210231e-02,4.570844483049335029e-03,4.972058534622192383e-02
1.161032625925185080e+01,2.446716575517704495e-02,-7.036120308624867203e-02,2.476364374160766602e-02
1.738347800360072171e+01,2.044703662978830661e-02,-5.721076276474441891e-02,2.025900036096572876e-02
1.616723536307261355e+01,3.041580728241566334e-02,-2.741939103832663135e-02,3.025031834840774536e-02
1.317063754150830235e+01,4.404283822108978619e-02,4.313830425744979991e-02,4.442967474460601807e-02
1.866773421284256784e+01,2.646777213252304861e-02,-9.686314895958177129e-03,2.680590003728866577e-02
7.773560824164833072e+00,7.186042489711896852e-02,1.282254055388157010e-01,7.266532629728317261e-02
2.552519225845168993e+00,1.105921521139354713e-01,2.176637307920238629e-01,1.106892898678779602e-01
4.852978167633526851e+00,1.206478650911080308e-02,-2.040259760335620953e-01,1.219104975461959839e-02
5.501107469493898172e+00,2.156586318493725063e-02,-1.281114878802427637e-01,2.193241566419601440e-02
1.787957697539507862e+01,2.100908881839447240e-02,-4.613497358218656558e-02,2.118984609842300415e-02
1.696339419683936711e+01,2.218689103708204602e-02,-5.604321270393233800e-02,2.183050662279129028e-02
3.028614206841368173e+00,7.557927399492805898e-02,3.722436967514827083e-02,7.566159218549728394e-02
8.381682144428886261e+00,6.857027928862391430e-02,1.030780268357924523e-01,6.952691823244094849e-02
9.845974270854171095e+00,3.874285072237060312e-02,-4.152483921597849292e-02,3.896566480398178101e-02
1.061812831566313164e+01,2.603627490988558169e-02,-8.754922895506032920e-02,2.621950954198837280e-02
8.921879895979195618e-01,2.078596196701852639e-01,8.725145848570944329e-01,2.081435322761535645e-01
1.144229273654730861e+01,2.353552505008071893e-02,-7.881895996581424202e-02,2.384672313928604126e-02
4.492906333266653007e+00,1.325610438936886126e-02,-2.172336007145169445e-01,1.332321017980575562e-02
4.692946241248248995e+00,1.193318507775981141e-02,-2.130454824122512691e-01,1.203236728906631470e-02
1.994798962392478359e+01,3.698082921798362399e-02,4.464087947825966934e-02,3.879974782466888428e-02
1.712742692138427714e+01,2.126367426823261297e-02,-5.771859674409361013e-02,2.094299346208572388e-02
1.321064552310462048e+01,4.452227626211058276e-02,4.546476243114742910e-02,4.491508752107620239e-02
6.425291844368873129e+00,4.800140539740699319e-02,2.204238091317142767e-02,4.890030622482299805e-02
1.863572782756551405e+01,2.617728761505955237e-02,-1.138685644586428375e-02,2.652154117822647095e-02
1.436287539307861572e+01,5.029677761933704083e-02,6.785798634677440988e-02,5.048083513975143433e-02
1.407481792558511735e+01,5.052544665137947977e-02,7.091082349949801023e-02,5.075163394212722778e-02
3.332674866973394767e+00,5.577836763148413812e-02,-5.698771403797794205e-02,5.582813918590545654e-02
7.921590356071214423e+00,7.188136354524798932e-02,1.259488759113692735e-01,7.272604852914810181e-02
1.177835978195639122e+01,2.580859227283682777e-02,-6.019104653039411557e-02,2.608022838830947876e-02
6.525311798359672011e+00,5.088564723621336050e-02,3.674424096115219696e-02,5.179615318775177002e-02
1.769153946189237914e+01,2.047645106893869471e-02,-5.177668125736532845e-02,2.051976323127746582e-02
1.692338621524304898e+01,2.245798011665312011e-02,-5.539769809786484339e-02,2.209912985563278198e-02
5.965200056011202179e+00,3.418177032501817925e-02,-5.241290310109553846e-02,3.487109392881393433e-02
1.221844757951590310e+01,3.083616950126866207e-02,-2.790420163054840863e-02,3.105049580335617065e-02
1.247049786357271373e+01,3.434077198908913608e-02,-7.676192955967487547e-03,3.456421941518783569e-02
1.707141574714943033e+01,2.154440090168763255e-02,-5.732278914405169318e-02,2.120681107044219971e-02
8.217649419883976236e+00,7.030364859572968417e-02,1.137306323513403716e-01,7.123198360204696655e-02
3.280664490898179686e+00,5.896700323700287960e-02,-4.225484608659537539e-02,5.902437120676040649e-02
1.233847152430486105e+01,3.247115452436866168e-02,-1.831113651767239670e-02,3.268457204103469849e-02
1.125025442488497696e+01,2.303073788908438502e-02,-8.601973729029625815e-02,2.334024757146835327e-02
2.936595849169834072e+00,8.205336511157507173e-02,6.931972994974591740e-02,8.213911205530166626e-02
1.722344607721544207e+01,2.086722893612003027e-02,-5.797159249766138667e-02,2.058632671833038330e-02
5.065020470094018457e+00,1.372871279307730230e-02,-1.852839756374300151e-01,1.390250027179718018e-02
2.964601436287257474e+00,8.006319678609358226e-02,5.939030909877902886e-02,8.014815300703048706e-02
1.487897835567113347e+01,4.710612083341669809e-02,4.954949965803427669e-02,4.719701409339904785e-02
1.757951711342268553e+01,2.034055539123968970e-02,-5.433097773992349305e-02,2.029646933078765869e-02
1.760361190238047602e+00,1.684244615386504551e-01,5.578891008287603093e-01,1.687853336334228516e-01
7.781562420484096521e+00,7.187585290072173727e-02,1.281720586066332490e-01,7.268265634775161743e-02
5.337074744948989924e+00,1.801867875216650594e-02,-1.519834322214650146e-01,1.829472184181213379e-02
6.509308605721144225e+00,5.043049071267075023e-02,3.444316739652804327e-02,5.133997648954391479e-02
2.720552748549709854e+00,9.788222644706515152e-02,1.502304112356656896e-01,9.797044843435287476e-02
1.171834780956191224e+01,2.528576809111904300e-02,-6.399997970520412971e-02,2.556702494621276855e-02
4.973002112422483911e+00,1.280920995732437451e-02,-1.942955483087726032e-01,1.295990496873855591e-02
1.273855134026805302e+01,3.821718310952892939e-02,1.344982099964299113e-02,3.849400579929351807e-02
5.985204046809361245e+00,3.477789120927676780e-02,-4.905280218966441563e-02,3.548060357570648193e-02
7.017409971994398532e+00,6.311278507385237324e-02,9.547850123121859323e-02,6.394734233617782593e-02
1.054611394878975794e+01,2.683850658606767858e-02,-8.540413176147350349e-02,2.700557559728622437e-02
6.325271890378075135e+00,4.503967218606863554e-02,6.651755134651504003e-03,4.591409116983413696e-02
1.023405169233846834e+01,3.130783111309387579e-02,-7.072333072077771621e-02,3.144048899412155151e-02
7.981602328465692509e+00,7.173253874591933865e-02,1.242692237941315364e-01,7.259502261877059937e-02
5.009009295859171651e+00,1.313418688524492506e-02,-1.909219447915548040e-01,1.329340785741806030e-02
4.200848067613522474e+00,1.835243800241920242e-02,-2.075750465684211565e-01,1.837296783924102783e-02
1.934786989997999740e+01,3.280363547997444673e-02,2.470273147551737408e-02,3.320839256048202515e-02
