# Time, Target (V), Target (I), Prediction (V), Prediction (I)
1.561999867364845329e+01,2.380952380952380820e-02,7.446808510638297518e-02,2.193371579051017761e-02,7.848694920539855957e-02
2.019415757727518823e+01,-1.190476190476190549e-01,-4.255319148936170109e-02,-1.213238388299942017e-01,-2.967235445976257324e-02
3.129026282975433837e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.727237254381179810e-03,-4.225224256515502930e-03
4.691026150340279344e+01,1.190476190476190410e-02,4.255319148936170109e-02,4.223775118589401245e-03,6.181433796882629395e-02
1.702743218245667833e+01,9.523809523809523281e-02,1.063829787234042423e-01,9.268359839916229248e-02,1.006459295749664307e-01
7.791149780902687283e+00,-5.952380952380952744e-02,-8.510638297872340219e-02,-4.356445744633674622e-02,-6.690701842308044434e-02
3.805097022027957365e+01,-4.761904761904761640e-02,-5.319148936170212116e-02,-6.182952597737312317e-02,-4.106104373931884766e-02
2.305929007734908254e+01,9.880952380952380265e-01,9.042553191489360875e-01,9.735146760940551758e-01,9.097789525985717773e-01
1.735415781843001781e+01,4.761904761904761640e-02,5.319148936170212116e-02,6.177101656794548035e-02,4.898580908775329590e-02
4.540229702967968706e+01,-1.190476190476190549e-01,-9.574468085106381532e-02,-1.151026487350463867e-01,-1.087118238210678101e-01
4.286389016557913578e+01,3.571428571428571230e-02,6.382978723404254817e-02,3.541208431124687195e-02,5.764931440353393555e-02
1.739185693027309298e+01,4.761904761904761640e-02,5.319148936170212116e-02,5.699465796351432800e-02,4.185792803764343262e-02
4.972512852101924352e+01,-1.190476190476190549e-01,-1.702127659574468044e-01,-1.132542043924331665e-01,-1.582382023334503174e-01
2.534636952916244823e+01,1.666666666666666852e-01,-1.595744680851063635e-01,1.499609351158142090e-01,-1.809332668781280518e-01
3.254689989119025739e+01,-1.071428571428571369e-01,-1.063829787234042423e-01,-9.891240298748016357e-02,-1.045035570859909058e-01
3.473344837808875241e+01,3.571428571428571230e-02,6.382978723404254817e-02,3.685895726084709167e-02,4.850414395332336426e-02
1.809557368467720906e+01,-5.952380952380952744e-02,-9.574468085106381532e-02,-6.468106806278228760e-02,-1.130478680133819580e-01
1.143539725906684801e+01,4.761904761904761640e-02,9.574468085106381532e-02,5.597017332911491394e-02,8.175697922706604004e-02
4.963716392671873479e+01,-1.071428571428571369e-01,-1.170212765957446693e-01,-9.661532938480377197e-02,-1.415402591228485107e-01
4.347964232568273957e+01,1.190476190476190410e-02,2.127659574468085055e-02,1.859201118350028992e-02,2.469283342361450195e-02
3.066194429903638152e+01,2.380952380952380820e-02,-3.191489361702127409e-02,1.579613611102104187e-02,-4.220160841941833496e-02
6.044424265506761706e+00,-1.190476190476190410e-02,0.000000000000000000e+00,-5.358237773180007935e-03,-3.686338663101196289e-03
9.726370855514000269e+00,-4.761904761904761640e-02,-2.127659574468085055e-02,-4.865469411015510559e-02,-1.806840300559997559e-02
3.320035116313692924e+01,-3.571428571428571230e-02,-4.255319148936170109e-02,-5.383290722966194153e-02,-3.314341604709625244e-02
3.827716489133803890e+01,-5.952380952380952744e-02,-3.191489361702127409e-02,-4.814972355961799622e-02,-2.119901776313781738e-02
3.674406767638622284e+01,-3.571428571428571230e-02,-8.510638297872340219e-02,-5.550910905003547668e-02,-7.181680202484130859e-02
3.406743073552771506e+01,2.380952380952380820e-02,2.127659574468085055e-02,1.687757298350334167e-02,4.156026244163513184e-02
1.960353815840030833e+01,-2.500000000000000000e-01,-2.340425531914893387e-01,-2.312035113573074341e-01,-2.108476459980010986e-01
4.464831479281814097e+01,-8.333333333333334259e-02,-1.170212765957446693e-01,-7.695840299129486084e-02,-8.991208672523498535e-02
4.177061592212988472e+01,-1.190476190476190410e-02,3.191489361702127409e-02,-4.666633903980255127e-04,3.979298472404479980e-02
9.072919583567323087e+00,-7.142857142857142461e-02,-7.446808510638297518e-02,-8.339919149875640869e-02,-7.649424672126770020e-02
3.394176702938412404e+01,1.190476190476190410e-02,2.127659574468085055e-02,8.982103317975997925e-03,3.509607911109924316e-02
2.269486532953266433e+01,9.523809523809524391e-01,9.468085106382977401e-01,9.384069442749023438e-01,9.483383893966674805e-01
3.451982007764464555e+01,2.380952380952380820e-02,4.255319148936170109e-02,3.449855372309684753e-02,5.098357796669006348e-02
4.674689868541611837e+00,-2.380952380952380820e-02,0.000000000000000000e+00,-4.632610827684402466e-03,-1.486748456954956055e-03
1.516760933153152280e+01,-3.571428571428571230e-02,0.000000000000000000e+00,-3.425081446766853333e-02,1.304197311401367188e-02
4.547769525336584451e+01,-1.190476190476190549e-01,-1.063829787234042423e-01,-1.149416416883468628e-01,-1.052671819925308228e-01
2.963150190865892952e+01,9.523809523809523281e-02,8.510638297872340219e-02,9.834088385105133057e-02,6.713727116584777832e-02
1.418743242361150614e+01,-1.071428571428571369e-01,-1.276595744680850963e-01,-1.145472079515457153e-01,-1.149410903453826904e-01
9.902300044115028399e+00,-2.380952380952380820e-02,0.000000000000000000e+00,-3.533722832798957825e-02,5.916655063629150391e-04
2.315982104226395322e+01,9.880952380952380265e-01,8.829787234042553168e-01,9.735311269760131836e-01,8.892503976821899414e-01
3.870442149222625083e+00,-1.190476190476190410e-02,1.063829787234042527e-02,-5.619067698717117310e-03,-2.445906400680541992e-03
1.436336161221253427e+01,-9.523809523809523281e-02,-1.170212765957446693e-01,-1.078263670206069946e-01,-9.889200329780578613e-02
1.066884865159093643e+01,2.380952380952380820e-02,7.446808510638297518e-02,2.621326968073844910e-02,7.215699553489685059e-02
2.978229835603123821e+00,0.000000000000000000e+00,-3.191489361702127409e-02,-6.910819560289382935e-03,-4.625409841537475586e-03
2.368760860806704116e+01,9.047619047619047672e-01,7.127659574468084847e-01,9.013075828552246094e-01,7.095118761062622070e-01
7.590087851072939706e+00,-3.571428571428571230e-02,-6.382978723404254817e-02,-2.650918439030647278e-02,-4.371532797813415527e-02
3.120229823545382786e+01,-3.571428571428571230e-02,-8.510638297872340219e-02,-4.511450603604316711e-02,-1.013767421245574951e-01
1.200088393671300935e+01,2.380952380952380820e-02,6.382978723404254817e-02,3.588650748133659363e-02,3.535893559455871582e-02
8.670795723907827934e+00,-7.142857142857142461e-02,-1.170212765957446693e-01,-8.855320513248443604e-02,-9.703609347343444824e-02
3.235840433197487442e+01,-1.190476190476190549e-01,-1.489361702127659504e-01,-1.041637212038040161e-01,-1.190955489873886108e-01
2.108636989089469083e+01,2.380952380952381098e-01,3.936170212765957022e-01,2.524165213108062744e-01,4.248587191104888916e-01
2.567309516513579126e+01,1.190476190476190410e-02,-2.659574468085106336e-01,1.459151133894920349e-02,-2.927617430686950684e-01
3.835256311502419635e+01,-3.571428571428571230e-02,-3.191489361702127409e-02,-4.371454194188117981e-02,-1.568073034286499023e-02
4.136849206247039490e+01,-3.571428571428571230e-02,0.000000000000000000e+00,-2.702047303318977356e-02,1.287150382995605469e-02
4.767681011087869791e+01,5.952380952380952744e-02,1.382978723404255095e-01,8.128140866756439209e-02,1.294384598731994629e-01
3.744778443079033536e+01,-8.333333333333334259e-02,-8.510638297872340219e-02,-7.949288189411163330e-02,-8.105009794235229492e-02
1.545663585566178222e+00,0.000000000000000000e+00,1.063829787234042527e-02,-5.730766803026199341e-03,-4.247337579727172852e-03
1.952813993471415444e+01,-2.380952380952381098e-01,-2.340425531914893387e-01,-2.360900789499282837e-01,-2.240954339504241943e-01
4.892088080170025677e+01,4.761904761904761640e-02,2.127659574468085055e-02,3.486196324229240417e-02,1.372107863426208496e-02
3.183061676617178293e+01,-1.071428571428571369e-01,-1.382978723404255095e-01,-9.523181617259979248e-02,-1.341962516307830811e-01
3.047344873982099145e+01,3.571428571428571230e-02,-1.063829787234042527e-02,3.700957819819450378e-02,-1.868152618408203125e-02
3.493451030791850265e+00,-1.190476190476190410e-02,1.063829787234042527e-02,-6.203670054674148560e-03,-3.279954195022583008e-03
2.789734276387736500e+01,-9.523809523809523281e-02,-1.595744680851063635e-01,-9.846495091915130615e-02,-1.276638805866241455e-01
6.006725153663683869e+00,-1.190476190476190410e-02,0.000000000000000000e+00,-5.334276705980300903e-03,-3.609687089920043945e-03
2.343628119577985558e+01,9.523809523809524391e-01,8.297872340425531679e-01,9.511491060256958008e-01,8.102852106094360352e-01
1.633628179866692509e+00,-1.190476190476190410e-02,-3.191489361702127409e-02,-5.946535617113113403e-03,-4.569023847579956055e-03
2.853822766520967846e+01,1.190476190476190410e-02,0.000000000000000000e+00,1.813225075602531433e-02,1.311826705932617188e-02
1.627344994559512870e+01,5.952380952380952744e-02,1.170212765957446693e-01,8.838759362697601318e-02,1.351855993270874023e-01
1.981716645884441519e+01,-1.904761904761904656e-01,-1.914893617021276306e-01,-2.058702856302261353e-01,-1.600790917873382568e-01
1.554460044996229762e+01,1.190476190476190410e-02,6.382978723404254817e-02,1.260701939463615417e-02,6.850308179855346680e-02
2.229274146987317096e+01,8.214285714285713969e-01,9.255319148936168583e-01,8.378092050552368164e-01,9.241327047348022461e-01
2.161415745669777344e+00,-1.190476190476190410e-02,-2.127659574468085055e-02,-7.064003497362136841e-03,-5.832940340042114258e-03
1.379787493456637293e+01,-1.071428571428571369e-01,-1.276595744680850963e-01,-1.144771724939346313e-01,-1.329718530178070068e-01
6.936636579126263413e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.531070262193679810e-03,-2.269536256790161133e-03
4.973769489163360902e+01,-1.190476190476190549e-01,-1.595744680851063635e-01,-1.156010776758193970e-01,-1.605459153652191162e-01
4.772707559333613858e+01,9.523809523809523281e-02,1.170212765957446693e-01,8.458493649959564209e-02,1.311292946338653564e-01
1.804530820221977194e+01,-3.571428571428571230e-02,-8.510638297872340219e-02,-5.472244694828987122e-02,-1.017629802227020264e-01
3.531150142634927658e+00,0.000000000000000000e+00,1.063829787234042527e-02,-6.145734339952468872e-03,-3.188401460647583008e-03
4.797840300562332061e+01,1.071428571428571369e-01,1.276595744680850963e-01,9.583656489849090576e-02,1.323449015617370605e-01
5.035344705173719859e+01,-2.023809523809523836e-01,-2.446808510638297518e-01,-2.165597826242446899e-01,-2.480442225933074951e-01
4.718672165691869225e+01,4.761904761904761640e-02,8.510638297872340219e-02,3.602058812975883484e-02,9.339284896850585938e-02
1.306902543893353918e+00,1.190476190476190410e-02,0.000000000000000000e+00,-5.341429263353347778e-03,-3.477901220321655273e-03
4.816689856483871068e+01,9.523809523809523281e-02,1.595744680851063635e-01,9.751890599727630615e-02,1.243673563003540039e-01
1.206371578978480574e+00,1.190476190476190410e-02,0.000000000000000000e+00,-5.315441638231277466e-03,-3.262132406234741211e-03
1.715309588860026935e+01,8.333333333333334259e-02,9.574468085106381532e-02,8.310453593730926514e-02,8.309793472290039062e-02
1.580849423286383981e+01,2.380952380952380820e-02,8.510638297872340219e-02,4.438201710581779480e-02,1.009377539157867432e-01
2.364990949622396244e+01,9.404761904761904656e-01,7.127659574468084847e-01,9.105978608131408691e-01,7.263600826263427734e-01
3.790017377290726586e+01,-7.142857142857142461e-02,-6.382978723404254817e-02,-6.966842710971832275e-02,-5.450683832168579102e-02
4.297698750110836841e+01,4.761904761904761640e-02,4.255319148936170109e-02,3.454951569437980652e-02,5.398270487785339355e-02
2.001822838867416010e+01,-1.547619047619047672e-01,-1.276595744680850963e-01,-1.668297201395034790e-01,-9.624174237251281738e-02
2.626371458401067116e+00,-1.190476190476190410e-02,-1.063829787234042527e-02,-7.199902087450027466e-03,-5.452066659927368164e-03
2.431592713878499978e+01,6.904761904761904656e-01,3.723404255319148759e-01,6.619533896446228027e-01,3.601441085338592529e-01
2.915397982531327870e+01,8.333333333333334259e-02,8.510638297872340219e-02,8.843730390071868896e-02,7.420235872268676758e-02
1.878672406846696319e+01,-2.023809523809523836e-01,-2.234042553191489255e-01,-1.906439214944839478e-01,-2.334733903408050537e-01
4.926017280828795464e+01,-1.190476190476190410e-02,-5.319148936170212116e-02,-2.397229149937629700e-02,-6.145927309989929199e-02
4.068990804929499916e+01,-7.142857142857142461e-02,-7.446808510638297518e-02,-6.742383539676666260e-02,-4.000955820083618164e-02
4.550282799459456129e+01,-1.071428571428571369e-01,-1.063829787234042423e-01,-1.147052645683288574e-01,-1.039062440395355225e-01
7.024601173426778367e+00,-1.190476190476190410e-02,0.000000000000000000e+00,-2.750772982835769653e-03,-3.348439931869506836e-03
3.803840384966521526e+01,-5.952380952380952744e-02,-4.255319148936170109e-02,-6.254412233829498291e-02,-4.221361875534057617e-02
3.727185524218931079e+01,-7.142857142857142461e-02,-9.574468085106381532e-02,-7.731749117374420166e-02,-8.399175107479095459e-02
8.243539123019617776e+00,-8.333333333333334259e-02,-8.510638297872340219e-02,-7.647742331027984619e-02,-9.860607981681823730e-02
5.843362335677015906e+00,0.000000000000000000e+00,-1.063829787234042527e-02,-5.167741328477859497e-03,-3.197699785232543945e-03
3.577645713908056280e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.136709660291671753e-03,-6.891340017318725586e-03
3.877981971591240296e+01,-2.380952380952380820e-02,0.000000000000000000e+00,-2.990974858403205872e-02,-6.964623928070068359e-03
1.169929104196839020e+01,3.571428571428571230e-02,7.446808510638297518e-02,5.128799006342887878e-02,6.514605879783630371e-02
3.250920077934718222e+01,-1.071428571428571369e-01,-1.170212765957446693e-01,-1.003037840127944946e-01,-1.077513694763183594e-01
3.039805051613483755e+01,4.761904761904761640e-02,-1.063829787234042527e-02,4.510758444666862488e-02,-9.264677762985229492e-03
9.211149660325272492e+00,-7.142857142857142461e-02,-7.446808510638297518e-02,-7.846559584140777588e-02,-6.627604365348815918e-02
4.011185500103447765e+01,-8.333333333333334259e-02,-6.382978723404254817e-02,-7.873032987117767334e-02,-6.760069727897644043e-02
1.839716657942182820e+01,-1.309523809523809590e-01,-1.808510638297872453e-01,-1.239826828241348267e-01,-1.755121648311614990e-01
3.970973114137498783e+01,-8.333333333333334259e-02,-6.382978723404254817e-02,-6.868077814579010010e-02,-6.445412337779998779e-02
4.638247393759970549e+01,-4.761904761904761640e-02,-5.319148936170212116e-02,-5.680244043469429016e-02,-8.744716644287109375e-03
4.153185488045706819e+01,-1.190476190476190410e-02,-1.063829787234042527e-02,-1.592563465237617493e-02,2.473995089530944824e-02
1.276743254418891915e+01,-3.571428571428571230e-02,-6.382978723404254817e-02,-3.560592606663703918e-02,-6.463012099266052246e-02
5.981592412434966199e+00,-1.190476190476190410e-02,0.000000000000000000e+00,-5.314487963914871216e-03,-3.553718328475952148e-03
2.412743157956960971e+01,7.619047619047618625e-01,4.999999999999999445e-01,7.483507394790649414e-01,4.746970236301422119e-01
